(46, 436, 530, 12, 16, 12, 292.2735290527344)
(56, 426, 706, 12, 16, 12, 292.3075866699219)
(70, 424, 530, 12, 16, 12, 292.3403015136719)
(78, 424, 452, 12, 16, 12, 292.3696594238281)
(82, 422, 706, 12, 16, 12, 292.4032287597656)
(90, 416, 706, 12, 16, 12, 292.4393615722656)
(100, 416, 615, 12, 16, 12, 292.466064453125)
(104, 410, 530, 12, 16, 12, 292.498779296875)
(108, 408, 530, 12, 16, 12, 292.5136413574219)
(120, 404, 615, 12, 16, 12, 292.544677734375)
(140, 398, 615, 12, 16, 12, 292.5962219238281)
(144, 394, 804, 12, 16, 12, 292.6122741699219)
(156, 390, 530, 12, 16, 12, 292.6424560546875)
(170, 382, 706, 12, 16, 12, 292.6776123046875)
(184, 374, 706, 12, 16, 12, 292.7115478515625)
(196, 368, 706, 12, 16, 12, 292.7408142089844)
(206, 364, 615, 12, 16, 12, 292.77667236328125)
(214, 364, 530, 12, 16, 12, 292.8076171875)
(230, 356, 706, 12, 16, 12, 292.8381042480469)
(242, 350, 804, 12, 16, 12, 292.87115478515625)
(248, 346, 615, 12, 16, 12, 292.88836669921875)
(268, 340, 530, 12, 16, 12, 292.9341125488281)
(282, 330, 804, 12, 16, 12, 292.98419189453125)
(296, 322, 907, 12, 16, 12, 293.0147399902344)
(308, 318, 804, 12, 16, 12, 293.0475158691406)
(316, 314, 804, 12, 16, 12, 293.0640869140625)
(328, 308, 907, 12, 16, 12, 293.1002197265625)
(340, 302, 907, 12, 16, 12, 293.1322937011719)
(352, 298, 804, 12, 16, 12, 293.1611022949219)
(366, 292, 706, 12, 16, 12, 293.1930847167969)
(376, 286, 907, 12, 16, 12, 293.22686767578125)
(390, 282, 907, 12, 16, 12, 293.25677490234375)
(400, 274, 804, 12, 16, 12, 293.2920227050781)
(412, 270, 804, 12, 16, 12, 293.32354736328125)
(426, 264, 706, 12, 16, 12, 293.35882568359375)
(438, 260, 804, 12, 16, 12, 293.3891296386719)
(448, 254, 804, 12, 16, 12, 293.4217224121094)
(460, 248, 706, 12, 16, 12, 293.45330810546875)
(472, 242, 804, 12, 16, 12, 293.4826354980469)
(482, 240, 615, 12, 16, 12, 293.5164794921875)
(486, 234, 530, 12, 16, 12, 293.5340881347656)
(500, 230, 804, 12, 16, 12, 293.5640563964844)
(518, 222, 615, 12, 16, 12, 293.61199951171875)
(522, 222, 706, 12, 16, 12, 293.6305847167969)
(530, 216, 530, 12, 16, 12, 293.66259765625)
(542, 212, 530, 12, 16, 12, 293.6966552734375)
(552, 208, 706, 12, 16, 12, 293.7298889160156)
(562, 206, 615, 12, 16, 12, 293.760009765625)
(570, 200, 615, 12, 16, 12, 293.7961120605469)
(582, 194, 530, 12, 16, 12, 293.8250427246094)
(590, 194, 530, 12, 16, 12, 293.85614013671875)
(600, 190, 615, 12, 16, 12, 293.8893127441406)
(604, 186, 706, 12, 16, 12, 293.9057312011719)
(616, 178, 530, 12, 16, 12, 293.9541015625)
(626, 176, 530, 12, 16, 12, 293.9854431152344)
(630, 174, 706, 12, 16, 12, 294.0021057128906)
(638, 170, 615, 12, 16, 12, 294.0362243652344)
(646, 166, 530, 12, 16, 12, 294.07000732421875)
(652, 166, 615, 12, 16, 12, 294.1009216308594)
(12, 450, 530, 12, 16, 12, 294.13055419921875)
(52, 18, 804, 12, 16, 12, 294.1643981933594)
(244, 426, 530, 12, 16, 12, 294.19891357421875)
(14, 452, 706, 12, 16, 12, 294.229248046875)
(50, 20, 907, 12, 16, 12, 294.26123046875)
(656, 180, 706, 12, 16, 12, 294.2980041503906)
(660, 180, 615, 12, 16, 12, 294.3248596191406)
(656, 184, 452, 12, 16, 12, 294.3569030761719)
(52, 18, 615, 12, 16, 12, 294.3746337890625)
(658, 192, 615, 12, 16, 12, 294.421142578125)
(658, 190, 530, 12, 16, 12, 294.44122314453125)
(52, 18, 615, 12, 16, 12, 294.47222900390625)
(50, 20, 907, 12, 16, 12, 294.5047912597656)
(656, 204, 804, 12, 16, 12, 294.5396728515625)
(658, 206, 907, 12, 16, 12, 294.57647705078125)
(652, 208, 615, 12, 16, 12, 294.6017761230469)
(652, 210, 530, 12, 16, 12, 294.6337890625)
(652, 212, 530, 12, 16, 12, 294.67108154296875)
(654, 214, 706, 12, 16, 12, 294.6986999511719)
(652, 214, 530, 12, 16, 12, 294.7286071777344)
(654, 214, 530, 12, 16, 12, 294.7658386230469)
(654, 216, 706, 12, 16, 12, 294.7800598144531)
(654, 214, 706, 12, 16, 12, 294.82696533203125)
(652, 212, 530, 12, 16, 12, 294.845703125)
(652, 210, 530, 12, 16, 12, 294.8774719238281)
(652, 212, 615, 12, 16, 12, 294.91082763671875)
(48, 22, 1134, 12, 16, 12, 294.94476318359375)
(656, 208, 804, 12, 16, 12, 294.97332763671875)
(652, 206, 615, 12, 16, 12, 295.0068664550781)
(658, 206, 530, 12, 16, 12, 295.04534912109375)
(658, 202, 530, 12, 16, 12, 295.072509765625)
(656, 202, 706, 12, 16, 12, 295.10400390625)
(654, 202, 615, 12, 16, 12, 295.1401672363281)
(654, 200, 530, 12, 16, 12, 295.17169189453125)
(656, 200, 615, 12, 16, 12, 295.2000427246094)
(12, 450, 530, 12, 16, 12, 295.2340087890625)
(50, 20, 907, 12, 16, 12, 295.2491455078125)
(658, 194, 615, 12, 16, 12, 295.2807922363281)
(658, 192, 530, 12, 16, 12, 295.3171081542969)
(48, 24, 1134, 12, 16, 12, 295.3448791503906)
(50, 20, 907, 12, 16, 12, 295.37847900390625)
(660, 192, 615, 12, 16, 12, 295.442138671875)
(660, 190, 615, 12, 16, 12, 295.476318359375)
(14, 358, 530, 12, 16, 12, 295.508544921875)
(14, 452, 615, 12, 16, 12, 295.5401916503906)
(16, 450, 615, 12, 16, 12, 295.57281494140625)
(48, 20, 907, 12, 16, 12, 295.6070251464844)
(50, 22, 907, 12, 16, 12, 295.6232604980469)
(662, 184, 530, 12, 16, 12, 295.6724548339844)
(48, 22, 1017, 12, 16, 12, 295.7020568847656)
(40, 32, 1017, 12, 16, 12, 295.71759033203125)
(48, 22, 907, 12, 16, 12, 295.748291015625)
(48, 22, 1017, 12, 16, 12, 295.7872009277344)
(42, 32, 907, 12, 16, 12, 295.814453125)
(50, 20, 804, 12, 16, 12, 295.84808349609375)
(42, 34, 1134, 12, 16, 12, 295.8836364746094)
(52, 18, 615, 12, 16, 12, 295.9126281738281)
(48, 20, 706, 12, 16, 12, 295.9443359375)
(50, 18, 706, 12, 16, 12, 295.9780578613281)
(42, 30, 907, 12, 16, 12, 296.0118713378906)
(52, 18, 615, 12, 16, 12, 296.0418395996094)
(50, 20, 907, 12, 16, 12, 296.07501220703125)
(48, 20, 1017, 12, 16, 12, 296.09033203125)
(662, 188, 615, 12, 16, 12, 296.1388854980469)
(662, 186, 615, 12, 16, 12, 296.1687316894531)
(48, 20, 907, 12, 16, 12, 296.1927185058594)
(50, 20, 804, 12, 16, 12, 296.2204895019531)
(48, 20, 706, 12, 16, 12, 296.2520446777344)
(50, 18, 804, 12, 16, 12, 296.2837829589844)
(50, 18, 706, 12, 16, 12, 296.3169860839844)
(16, 448, 530, 12, 16, 12, 296.3504943847656)
(18, 450, 615, 12, 16, 12, 296.3853454589844)
(48, 22, 1134, 12, 16, 12, 296.4136047363281)
(50, 20, 804, 12, 16, 12, 296.4490661621094)
(46, 28, 1134, 12, 16, 12, 296.459716796875)
(662, 188, 615, 12, 16, 12, 296.5103454589844)
(50, 18, 706, 12, 16, 12, 296.6082458496094)
(50, 20, 804, 12, 16, 12, 296.6244812011719)
(50, 22, 804, 12, 16, 12, 296.65484619140625)
(50, 20, 804, 12, 16, 12, 296.6881408691406)
(48, 20, 1017, 12, 16, 12, 296.7231140136719)
(662, 188, 615, 12, 16, 12, 296.78546142578125)
(48, 20, 907, 12, 16, 12, 296.816162109375)
(50, 18, 804, 12, 16, 12, 296.85455322265625)
(662, 188, 615, 12, 16, 12, 296.8829040527344)
(50, 20, 804, 12, 16, 12, 297.0455627441406)
(662, 188, 615, 12, 16, 12, 297.060546875)
(48, 20, 907, 12, 16, 12, 297.09710693359375)
(662, 188, 615, 12, 16, 12, 297.1263122558594)
(16, 56, 615, 12, 16, 12, 297.2248229980469)
(18, 450, 615, 12, 16, 12, 297.2543029785156)
(50, 20, 907, 12, 16, 12, 297.28948974609375)
